"Plot Title: 11009652"
"#","Date Time, GMT-06:00","DO conc, mg/L (LGR S/N: 11009652, SEN S/N: 11009652, LBL: DO)","Temp, °F (LGR S/N: 11009652, SEN S/N: 11009652, LBL: Temp)","Coupler Attached (LGR S/N: 11009652)","Coupler Detached (LGR S/N: 11009652)","Host Connected (LGR S/N: 11009652)","Stopped (LGR S/N: 11009652)","End Of File (LGR S/N: 11009652)"
3135,01/23/22 07:00:00 PM,3.55,36.25,,,,,
3136,01/23/22 07:30:00 PM,3.40,36.25,,,,,
3137,01/23/22 08:00:00 PM,3.50,36.21,,,,,
3138,01/23/22 08:30:00 PM,3.52,36.21,,,,,
3139,01/23/22 09:00:00 PM,3.57,36.18,,,,,
3140,01/23/22 09:30:00 PM,3.54,36.21,,,,,
3141,01/23/22 10:00:00 PM,3.53,36.25,,,,,
3142,01/23/22 10:30:00 PM,3.57,36.21,,,,,
3143,01/23/22 11:00:00 PM,3.52,36.21,,,,,
3144,01/23/22 11:30:00 PM,3.48,36.21,,,,,
3145,01/24/22 12:00:00 AM,3.42,36.21,,,,,
3146,01/24/22 12:30:00 AM,3.51,36.21,,,,,
3147,01/24/22 01:00:00 AM,3.54,36.21,,,,,
3148,01/24/22 01:30:00 AM,3.51,36.21,,,,,
3149,01/24/22 02:00:00 AM,3.36,36.21,,,,,
3150,01/24/22 02:30:00 AM,3.35,36.21,,,,,
3151,01/24/22 03:00:00 AM,3.45,36.21,,,,,
3152,01/24/22 03:30:00 AM,3.37,36.21,,,,,
3153,01/24/22 04:00:00 AM,3.52,36.25,,,,,
3154,01/24/22 04:30:00 AM,3.57,36.25,,,,,
3155,01/24/22 05:00:00 AM,3.54,36.28,,,,,
3156,01/24/22 05:30:00 AM,3.84,36.28,,,,,
3157,01/24/22 06:00:00 AM,3.79,36.25,,,,,
3158,01/24/22 06:30:00 AM,3.87,36.25,,,,,
3159,01/24/22 07:00:00 AM,3.78,36.25,,,,,
3160,01/24/22 07:30:00 AM,3.97,36.25,,,,,
3161,01/24/22 08:00:00 AM,4.02,36.25,,,,,
3162,01/24/22 08:30:00 AM,4.13,36.25,,,,,
3163,01/24/22 09:00:00 AM,4.20,36.25,,,,,
3164,01/24/22 09:30:00 AM,4.25,36.25,,,,,
3165,01/24/22 10:00:00 AM,4.11,36.25,,,,,
3166,01/24/22 10:30:00 AM,3.98,36.25,,,,,
3167,01/24/22 11:00:00 AM,3.98,36.21,,,,,
3168,01/24/22 11:30:00 AM,3.88,36.21,,,,,
3169,01/24/22 12:00:00 PM,3.86,36.21,,,,,
3170,01/24/22 12:30:00 PM,3.88,36.21,,,,,
3171,01/24/22 01:00:00 PM,3.87,36.21,,,,,
3172,01/24/22 01:30:00 PM,3.82,36.21,,,,,
3173,01/24/22 02:00:00 PM,4.15,36.25,,,,,
3174,01/24/22 02:30:00 PM,4.22,36.25,,,,,
3175,01/24/22 03:00:00 PM,4.17,36.25,,,,,
3176,01/24/22 03:30:00 PM,4.16,36.21,,,,,
3177,01/24/22 04:00:00 PM,4.22,36.18,,,,,
3178,01/24/22 04:30:00 PM,3.98,36.18,,,,,
3179,01/24/22 05:00:00 PM,3.99,36.18,,,,,
3180,01/24/22 05:30:00 PM,3.97,36.18,,,,,
3181,01/24/22 06:00:00 PM,3.95,36.14,,,,,
3182,01/24/22 06:30:00 PM,4.11,36.14,,,,,
3183,01/24/22 07:00:00 PM,4.14,36.14,,,,,
3184,01/24/22 07:30:00 PM,4.09,36.14,,,,,
3185,01/24/22 08:00:00 PM,4.12,36.14,,,,,
3186,01/24/22 08:30:00 PM,4.06,36.14,,,,,
3187,01/24/22 09:00:00 PM,4.07,36.10,,,,,
3188,01/24/22 09:30:00 PM,4.04,36.14,,,,,
3189,01/24/22 10:00:00 PM,4.03,36.10,,,,,
3190,01/24/22 10:30:00 PM,4.07,36.10,,,,,
3191,01/24/22 11:00:00 PM,4.20,36.10,,,,,
3192,01/24/22 11:30:00 PM,4.13,36.07,,,,,
3193,01/25/22 12:00:00 AM,4.16,36.07,,,,,
3194,01/25/22 12:30:00 AM,4.23,36.07,,,,,
3195,01/25/22 01:00:00 AM,4.36,36.07,,,,,
3196,01/25/22 01:30:00 AM,4.42,36.10,,,,,
3197,01/25/22 02:00:00 AM,4.39,36.07,,,,,
3198,01/25/22 02:30:00 AM,4.52,36.07,,,,,
3199,01/25/22 03:00:00 AM,4.35,36.03,,,,,
3200,01/25/22 03:30:00 AM,4.59,36.07,,,,,
3201,01/25/22 04:00:00 AM,4.63,36.07,,,,,
3202,01/25/22 04:30:00 AM,4.54,36.07,,,,,
3203,01/25/22 05:00:00 AM,4.54,36.07,,,,,
3204,01/25/22 05:30:00 AM,4.50,36.07,,,,,
3205,01/25/22 06:00:00 AM,4.50,36.07,,,,,
3206,01/25/22 06:30:00 AM,4.35,36.07,,,,,
3207,01/25/22 07:00:00 AM,4.31,36.07,,,,,
3208,01/25/22 07:30:00 AM,4.29,36.07,,,,,
3209,01/25/22 08:00:00 AM,4.21,36.07,,,,,
3210,01/25/22 08:30:00 AM,4.26,36.07,,,,,
3211,01/25/22 09:00:00 AM,4.17,36.07,,,,,
3212,01/25/22 09:30:00 AM,4.18,36.07,,,,,
3213,01/25/22 10:00:00 AM,4.25,36.07,,,,,
3214,01/25/22 10:30:00 AM,4.15,36.07,,,,,
3215,01/25/22 11:00:00 AM,4.23,36.07,,,,,
3216,01/25/22 11:30:00 AM,4.29,36.10,,,,,
3217,01/25/22 12:00:00 PM,4.15,36.10,,,,,
3218,01/25/22 12:30:00 PM,4.21,36.07,,,,,
3219,01/25/22 01:00:00 PM,4.31,36.07,,,,,
3220,01/25/22 01:30:00 PM,4.35,36.07,,,,,
3221,01/25/22 02:00:00 PM,4.45,36.07,,,,,
3222,01/25/22 02:30:00 PM,4.32,36.07,,,,,
3223,01/25/22 03:00:00 PM,4.44,36.07,,,,,
3224,01/25/22 03:30:00 PM,4.36,36.03,,,,,
3225,01/25/22 04:00:00 PM,4.30,36.03,,,,,
3226,01/25/22 04:30:00 PM,4.20,36.03,,,,,
3227,01/25/22 05:00:00 PM,4.23,36.07,,,,,
3228,01/25/22 05:30:00 PM,4.18,36.07,,,,,
3229,01/25/22 06:00:00 PM,4.03,36.07,,,,,
3230,01/25/22 06:30:00 PM,4.16,36.07,,,,,
3231,01/25/22 07:00:00 PM,4.33,36.03,,,,,
3232,01/25/22 07:30:00 PM,4.30,36.03,,,,,
3233,01/25/22 08:00:00 PM,4.29,36.03,,,,,
3234,01/25/22 08:30:00 PM,4.30,36.03,,,,,
3235,01/25/22 09:00:00 PM,4.18,36.03,,,,,
3236,01/25/22 09:30:00 PM,4.25,36.00,,,,,
3237,01/25/22 10:00:00 PM,4.18,36.00,,,,,
3238,01/25/22 10:30:00 PM,4.13,36.00,,,,,
3239,01/25/22 11:00:00 PM,4.11,35.96,,,,,
3240,01/25/22 11:30:00 PM,4.06,35.96,,,,,
3241,01/26/22 12:00:00 AM,4.02,35.96,,,,,
3242,01/26/22 12:30:00 AM,4.29,35.96,,,,,
3243,01/26/22 01:00:00 AM,4.27,35.92,,,,,
3244,01/26/22 01:30:00 AM,4.30,35.96,,,,,
3245,01/26/22 02:00:00 AM,4.20,35.92,,,,,
3246,01/26/22 02:30:00 AM,4.27,35.92,,,,,
3247,01/26/22 03:00:00 AM,4.35,35.92,,,,,
3248,01/26/22 03:30:00 AM,4.24,35.92,,,,,
3249,01/26/22 04:00:00 AM,4.36,35.92,,,,,
3250,01/26/22 04:30:00 AM,4.29,35.92,,,,,
3251,01/26/22 05:00:00 AM,4.29,35.92,,,,,
3252,01/26/22 05:30:00 AM,4.22,35.92,,,,,
3253,01/26/22 06:00:00 AM,4.42,35.92,,,,,
3254,01/26/22 06:30:00 AM,4.41,35.89,,,,,
3255,01/26/22 07:00:00 AM,4.29,35.92,,,,,
3256,01/26/22 07:30:00 AM,4.31,35.92,,,,,
3257,01/26/22 08:00:00 AM,4.44,35.92,,,,,
3258,01/26/22 08:30:00 AM,4.42,35.92,,,,,
3259,01/26/22 09:00:00 AM,4.42,35.96,,,,,
3260,01/26/22 09:30:00 AM,4.38,35.96,,,,,
3261,01/26/22 10:00:00 AM,4.42,35.96,,,,,
3262,01/26/22 10:30:00 AM,4.30,35.92,,,,,
3263,01/26/22 11:00:00 AM,4.30,35.92,,,,,
3264,01/26/22 11:30:00 AM,4.22,35.92,,,,,
3265,01/26/22 12:00:00 PM,4.30,35.92,,,,,
3266,01/26/22 12:30:00 PM,4.25,35.92,,,,,
3267,01/26/22 01:00:00 PM,4.16,35.96,,,,,
3268,01/26/22 01:30:00 PM,4.21,35.96,,,,,
3269,01/26/22 02:00:00 PM,4.20,35.96,,,,,
3270,01/26/22 02:30:00 PM,4.24,35.96,,,,,
3271,01/26/22 03:00:00 PM,4.22,35.92,,,,,
3272,01/26/22 03:30:00 PM,4.25,35.92,,,,,
3273,01/26/22 04:00:00 PM,4.18,35.92,,,,,
3274,01/26/22 04:30:00 PM,4.23,35.92,,,,,
3275,01/26/22 05:00:00 PM,4.17,35.92,,,,,
3276,01/26/22 05:30:00 PM,4.12,35.92,,,,,
3277,01/26/22 06:00:00 PM,4.11,35.92,,,,,
3278,01/26/22 06:30:00 PM,4.15,35.92,,,,,
3279,01/26/22 07:00:00 PM,4.15,35.92,,,,,
3280,01/26/22 07:30:00 PM,3.97,35.92,,,,,
3281,01/26/22 08:00:00 PM,4.20,35.89,,,,,
3282,01/26/22 08:30:00 PM,4.13,35.92,,,,,
3283,01/26/22 09:00:00 PM,4.12,35.92,,,,,
3284,01/26/22 09:30:00 PM,4.16,35.89,,,,,
3285,01/26/22 10:00:00 PM,4.07,35.89,,,,,
3286,01/26/22 10:30:00 PM,4.13,35.89,,,,,
3287,01/26/22 11:00:00 PM,4.12,35.85,,,,,
3288,01/26/22 11:30:00 PM,4.06,35.89,,,,,
3289,01/27/22 12:00:00 AM,4.05,35.85,,,,,
3290,01/27/22 12:30:00 AM,4.09,35.85,,,,,
3291,01/27/22 01:00:00 AM,4.09,35.85,,,,,
3292,01/27/22 01:30:00 AM,4.08,35.85,,,,,
3293,01/27/22 02:00:00 AM,4.20,35.89,,,,,
3294,01/27/22 02:30:00 AM,4.11,35.89,,,,,
3295,01/27/22 03:00:00 AM,4.12,35.89,,,,,
3296,01/27/22 03:30:00 AM,4.06,35.89,,,,,
3297,01/27/22 04:00:00 AM,4.15,35.85,,,,,
3298,01/27/22 04:30:00 AM,4.16,35.89,,,,,
3299,01/27/22 05:00:00 AM,4.18,35.89,,,,,
3300,01/27/22 05:30:00 AM,4.22,35.85,,,,,
3301,01/27/22 06:00:00 AM,4.11,35.89,,,,,
3302,01/27/22 06:30:00 AM,4.07,35.85,,,,,
3303,01/27/22 07:00:00 AM,4.18,35.89,,,,,
3304,01/27/22 07:30:00 AM,4.29,35.85,,,,,
3305,01/27/22 08:00:00 AM,4.29,35.89,,,,,
3306,01/27/22 08:30:00 AM,4.29,35.89,,,,,
3307,01/27/22 09:00:00 AM,4.26,35.89,,,,,
3308,01/27/22 09:30:00 AM,4.20,35.85,,,,,
3309,01/27/22 10:00:00 AM,4.17,35.85,,,,,
3310,01/27/22 10:30:00 AM,4.07,35.85,,,,,
3311,01/27/22 11:00:00 AM,4.07,35.85,,,,,
3312,01/27/22 11:30:00 AM,4.04,35.85,,,,,
3313,01/27/22 12:00:00 PM,4.04,35.85,,,,,
3314,01/27/22 12:30:00 PM,4.04,35.85,,,,,
3315,01/27/22 01:00:00 PM,4.04,35.85,,,,,
3316,01/27/22 01:30:00 PM,4.02,35.85,,,,,
3317,01/27/22 02:00:00 PM,3.95,35.85,,,,,
3318,01/27/22 02:30:00 PM,4.12,35.82,,,,,
3319,01/27/22 03:00:00 PM,4.02,35.85,,,,,
3320,01/27/22 03:30:00 PM,3.99,35.82,,,,,
3321,01/27/22 04:00:00 PM,3.98,35.82,,,,,
3322,01/27/22 04:30:00 PM,4.00,35.82,,,,,
3323,01/27/22 05:00:00 PM,3.97,35.82,,,,,
3324,01/27/22 05:30:00 PM,3.99,35.85,,,,,
3325,01/27/22 06:00:00 PM,4.02,35.82,,,,,
3326,01/27/22 06:30:00 PM,4.09,35.82,,,,,
3327,01/27/22 07:00:00 PM,4.07,35.78,,,,,
3328,01/27/22 07:30:00 PM,4.02,35.82,,,,,
3329,01/27/22 08:00:00 PM,4.04,35.78,,,,,
3330,01/27/22 08:30:00 PM,4.05,35.78,,,,,
3331,01/27/22 09:00:00 PM,4.11,35.74,,,,,
3332,01/27/22 09:30:00 PM,4.00,35.74,,,,,
3333,01/27/22 10:00:00 PM,4.05,35.74,,,,,
3334,01/27/22 10:30:00 PM,4.14,35.71,,,,,
3335,01/27/22 11:00:00 PM,4.04,35.74,,,,,
3336,01/27/22 11:30:00 PM,4.13,35.74,,,,,
3337,01/28/22 12:00:00 AM,3.94,35.74,,,,,
3338,01/28/22 12:30:00 AM,3.95,35.85,,,,,
3339,01/28/22 01:00:00 AM,3.94,35.78,,,,,
3340,01/28/22 01:30:00 AM,4.03,35.78,,,,,
3341,01/28/22 02:00:00 AM,3.96,35.74,,,,,
3342,01/28/22 02:30:00 AM,4.05,35.74,,,,,
3343,01/28/22 03:00:00 AM,4.08,35.74,,,,,
3344,01/28/22 03:30:00 AM,3.88,35.74,,,,,
3345,01/28/22 04:00:00 AM,3.84,35.78,,,,,
3346,01/28/22 04:30:00 AM,3.98,35.74,,,,,
3347,01/28/22 05:00:00 AM,4.03,35.71,,,,,
3348,01/28/22 05:30:00 AM,3.91,35.89,,,,,
3349,01/28/22 06:00:00 AM,3.96,35.85,,,,,
3350,01/28/22 06:30:00 AM,4.09,35.71,,,,,
3351,01/28/22 07:00:00 AM,3.91,35.74,,,,,
3352,01/28/22 07:30:00 AM,3.86,35.85,,,,,
3353,01/28/22 08:00:00 AM,3.84,35.78,,,,,
3354,01/28/22 08:30:00 AM,3.96,35.74,,,,,
3355,01/28/22 09:00:00 AM,4.07,35.74,,,,,
3356,01/28/22 09:30:00 AM,4.07,35.74,,,,,
3357,01/28/22 10:00:00 AM,4.05,35.74,,,,,
3358,01/28/22 10:30:00 AM,3.97,35.74,,,,,
3359,01/28/22 11:00:00 AM,4.05,35.78,,,,,
3360,01/28/22 11:30:00 AM,3.97,35.78,,,,,
3361,01/28/22 12:00:00 PM,3.90,35.74,,,,,
3362,01/28/22 12:30:00 PM,3.89,35.74,,,,,
3363,01/28/22 01:00:00 PM,3.82,35.74,,,,,
3364,01/28/22 01:30:00 PM,3.97,35.74,,,,,
3365,01/28/22 02:00:00 PM,3.93,35.74,,,,,
3366,01/28/22 02:30:00 PM,3.87,35.74,,,,,
3367,01/28/22 03:00:00 PM,3.95,35.74,,,,,
3368,01/28/22 03:30:00 PM,3.95,35.74,,,,,
3369,01/28/22 04:00:00 PM,3.96,35.74,,,,,
3370,01/28/22 04:30:00 PM,3.93,35.74,,,,,
3371,01/28/22 05:00:00 PM,3.84,35.74,,,,,
3372,01/28/22 05:30:00 PM,3.88,35.78,,,,,
3373,01/28/22 06:00:00 PM,3.89,35.71,,,,,
3374,01/28/22 06:30:00 PM,3.89,35.71,,,,,
3375,01/28/22 07:00:00 PM,3.81,35.74,,,,,
3376,01/28/22 07:30:00 PM,3.90,35.74,,,,,
3377,01/28/22 08:00:00 PM,3.85,35.71,,,,,
3378,01/28/22 08:30:00 PM,3.89,35.67,,,,,
3379,01/28/22 09:00:00 PM,3.90,35.67,,,,,
3380,01/28/22 09:30:00 PM,3.93,35.67,,,,,
3381,01/28/22 10:00:00 PM,3.76,35.78,,,,,
3382,01/28/22 10:30:00 PM,3.84,35.74,,,,,
3383,01/28/22 11:00:00 PM,3.76,35.71,,,,,
3384,01/28/22 11:30:00 PM,3.73,35.78,,,,,
3385,01/29/22 12:00:00 AM,3.71,35.71,,,,,
3386,01/29/22 12:30:00 AM,3.71,35.82,,,,,
3387,01/29/22 01:00:00 AM,3.62,35.85,,,,,
3388,01/29/22 01:30:00 AM,3.61,35.82,,,,,
3389,01/29/22 02:00:00 AM,3.59,35.82,,,,,
3390,01/29/22 02:30:00 AM,3.84,35.85,,,,,
3391,01/29/22 03:00:00 AM,3.61,35.85,,,,,
3392,01/29/22 03:30:00 AM,3.59,35.85,,,,,
3393,01/29/22 04:00:00 AM,3.64,35.82,,,,,
3394,01/29/22 04:30:00 AM,3.67,35.82,,,,,
3395,01/29/22 05:00:00 AM,3.75,35.78,,,,,
3396,01/29/22 05:30:00 AM,3.68,35.85,,,,,
3397,01/29/22 06:00:00 AM,3.79,35.82,,,,,
3398,01/29/22 06:30:00 AM,3.80,35.78,,,,,
3399,01/29/22 07:00:00 AM,3.70,35.78,,,,,
3400,01/29/22 07:30:00 AM,3.87,35.74,,,,,
3401,01/29/22 08:00:00 AM,3.82,35.74,,,,,
3402,01/29/22 08:30:00 AM,3.95,35.74,,,,,
3403,01/29/22 09:00:00 AM,3.89,35.78,,,,,
3404,01/29/22 09:30:00 AM,3.77,35.78,,,,,
3405,01/29/22 10:00:00 AM,3.86,35.74,,,,,
3406,01/29/22 10:30:00 AM,3.89,35.74,,,,,
3407,01/29/22 11:00:00 AM,3.89,35.74,,,,,
3408,01/29/22 11:30:00 AM,3.86,35.74,,,,,
3409,01/29/22 12:00:00 PM,3.90,35.74,,,,,
3410,01/29/22 12:30:00 PM,3.85,35.74,,,,,
3411,01/29/22 01:00:00 PM,3.80,35.74,,,,,
3412,01/29/22 01:30:00 PM,3.77,35.74,,,,,
3413,01/29/22 02:00:00 PM,3.80,35.78,,,,,
3414,01/29/22 02:30:00 PM,3.77,35.74,,,,,
3415,01/29/22 03:00:00 PM,3.78,35.74,,,,,
3416,01/29/22 03:30:00 PM,3.73,35.74,,,,,
3417,01/29/22 04:00:00 PM,3.79,35.74,,,,,
3418,01/29/22 04:30:00 PM,3.76,35.78,,,,,
3419,01/29/22 05:00:00 PM,3.58,35.82,,,,,
3420,01/29/22 05:30:00 PM,3.52,35.78,,,,,
3421,01/29/22 06:00:00 PM,3.53,35.82,,,,,
3422,01/29/22 06:30:00 PM,3.57,35.82,,,,,
3423,01/29/22 07:00:00 PM,3.63,35.78,,,,,
3424,01/29/22 07:30:00 PM,3.76,35.74,,,,,
3425,01/29/22 08:00:00 PM,3.77,35.74,,,,,
3426,01/29/22 08:30:00 PM,3.69,35.74,,,,,
3427,01/29/22 09:00:00 PM,3.67,35.74,,,,,
3428,01/29/22 09:30:00 PM,3.66,35.71,,,,,
3429,01/29/22 10:00:00 PM,3.70,35.71,,,,,
3430,01/29/22 10:30:00 PM,3.62,35.74,,,,,
3431,01/29/22 11:00:00 PM,3.69,35.71,,,,,
3432,01/29/22 11:30:00 PM,3.80,35.71,,,,,
3433,01/30/22 12:00:00 AM,3.68,35.71,,,,,
3434,01/30/22 12:30:00 AM,3.62,35.71,,,,,
3435,01/30/22 01:00:00 AM,3.54,35.67,,,,,
3436,01/30/22 01:30:00 AM,3.75,35.67,,,,,
3437,01/30/22 02:00:00 AM,3.76,35.71,,,,,
3438,01/30/22 02:30:00 AM,3.75,35.71,,,,,
3439,01/30/22 03:00:00 AM,3.62,35.74,,,,,
3440,01/30/22 03:30:00 AM,3.66,35.71,,,,,
3441,01/30/22 04:00:00 AM,3.75,35.71,,,,,
3442,01/30/22 04:30:00 AM,3.64,35.71,,,,,
3443,01/30/22 05:00:00 AM,3.64,35.71,,,,,
3444,01/30/22 05:30:00 AM,3.54,35.74,,,,,
3445,01/30/22 06:00:00 AM,3.53,35.74,,,,,
3446,01/30/22 06:30:00 AM,3.68,35.74,,,,,
3447,01/30/22 07:00:00 AM,3.71,35.74,,,,,
3448,01/30/22 07:30:00 AM,3.86,35.74,,,,,
3449,01/30/22 08:00:00 AM,3.84,35.74,,,,,
3450,01/30/22 08:30:00 AM,3.93,35.71,,,,,
3451,01/30/22 09:00:00 AM,3.91,35.67,,,,,
3452,01/30/22 09:30:00 AM,3.94,35.67,,,,,
3453,01/30/22 10:00:00 AM,3.87,35.67,,,,,
3454,01/30/22 10:30:00 AM,3.80,35.67,,,,,
3455,01/30/22 11:00:00 AM,3.86,35.67,,,,,
3456,01/30/22 11:30:00 AM,3.79,35.67,,,,,
3457,01/30/22 12:00:00 PM,3.78,35.64,,,,,
3458,01/30/22 12:30:00 PM,3.77,35.67,,,,,
3459,01/30/22 01:00:00 PM,3.80,35.67,,,,,
3460,01/30/22 01:30:00 PM,3.73,35.67,,,,,
3461,01/30/22 02:00:00 PM,3.68,35.67,,,,,
3462,01/30/22 02:30:00 PM,3.75,35.67,,,,,
3463,01/30/22 03:00:00 PM,3.69,35.67,,,,,
3464,01/30/22 03:30:00 PM,3.72,35.67,,,,,
3465,01/30/22 04:00:00 PM,3.70,35.67,,,,,
3466,01/30/22 04:30:00 PM,3.69,35.67,,,,,
3467,01/30/22 05:00:00 PM,3.61,35.67,,,,,
3468,01/30/22 05:30:00 PM,3.61,35.67,,,,,
3469,01/30/22 06:00:00 PM,3.63,35.71,,,,,
3470,01/30/22 06:30:00 PM,3.73,35.71,,,,,
3471,01/30/22 07:00:00 PM,3.79,35.67,,,,,
3472,01/30/22 07:30:00 PM,3.78,35.67,,,,,
3473,01/30/22 08:00:00 PM,3.82,35.71,,,,,
3474,01/30/22 08:30:00 PM,3.79,35.67,,,,,
3475,01/30/22 09:00:00 PM,3.76,35.71,,,,,
3476,01/30/22 09:30:00 PM,3.73,35.64,,,,,
3477,01/30/22 10:00:00 PM,3.67,35.71,,,,,
3478,01/30/22 10:30:00 PM,3.77,35.67,,,,,
3479,01/30/22 11:00:00 PM,3.78,35.67,,,,,
3480,01/30/22 11:30:00 PM,3.86,35.67,,,,,
3481,01/31/22 12:00:00 AM,3.84,35.71,,,,,
3482,01/31/22 12:30:00 AM,3.86,35.71,,,,,
3483,01/31/22 01:00:00 AM,3.76,35.74,,,,,
3484,01/31/22 01:30:00 AM,3.78,35.67,,,,,
3485,01/31/22 02:00:00 AM,3.88,35.64,,,,,
3486,01/31/22 02:30:00 AM,3.80,35.74,,,,,
3487,01/31/22 03:00:00 AM,3.70,35.74,,,,,
3488,01/31/22 03:30:00 AM,3.70,35.71,,,,,
3489,01/31/22 04:00:00 AM,3.60,35.82,,,,,
3490,01/31/22 04:30:00 AM,3.60,35.78,,,,,
3491,01/31/22 05:00:00 AM,3.78,35.78,,,,,
3492,01/31/22 05:30:00 AM,3.77,35.74,,,,,
3493,01/31/22 06:00:00 AM,3.80,35.78,,,,,
3494,01/31/22 06:30:00 AM,3.88,35.74,,,,,
3495,01/31/22 07:00:00 AM,3.88,35.67,,,,,
3496,01/31/22 07:30:00 AM,3.69,35.78,,,,,
3497,01/31/22 08:00:00 AM,3.88,35.74,,,,,
3498,01/31/22 08:30:00 AM,3.84,35.74,,,,,
3499,01/31/22 09:00:00 AM,3.87,35.71,,,,,
3500,01/31/22 09:30:00 AM,3.88,35.74,,,,,
3501,01/31/22 10:00:00 AM,3.79,35.71,,,,,
3502,01/31/22 10:30:00 AM,3.75,35.67,,,,,
3503,01/31/22 11:00:00 AM,3.75,35.67,,,,,
3504,01/31/22 11:30:00 AM,3.77,35.71,,,,,
3505,01/31/22 12:00:00 PM,3.84,35.67,,,,,
3506,01/31/22 12:30:00 PM,3.73,35.71,,,,,
3507,01/31/22 01:00:00 PM,3.78,35.71,,,,,
3508,01/31/22 01:30:00 PM,3.80,35.71,,,,,
3509,01/31/22 02:00:00 PM,3.73,35.74,,,,,
3510,01/31/22 02:30:00 PM,3.81,35.74,,,,,
3511,01/31/22 03:00:00 PM,3.76,35.71,,,,,
3512,01/31/22 03:30:00 PM,3.76,35.71,,,,,
3513,01/31/22 04:00:00 PM,3.71,35.74,,,,,
3514,01/31/22 04:30:00 PM,3.70,35.71,,,,,
3515,01/31/22 05:00:00 PM,3.64,35.78,,,,,
3516,01/31/22 05:30:00 PM,3.79,35.74,,,,,
3517,01/31/22 06:00:00 PM,3.70,35.74,,,,,
3518,01/31/22 06:30:00 PM,3.72,35.74,,,,,
3519,01/31/22 07:00:00 PM,3.69,35.74,,,,,
3520,01/31/22 07:30:00 PM,3.77,35.74,,,,,
3521,01/31/22 08:00:00 PM,3.81,35.71,,,,,
3522,01/31/22 08:30:00 PM,3.69,35.74,,,,,
3523,01/31/22 09:00:00 PM,3.71,35.74,,,,,
3524,01/31/22 09:30:00 PM,3.79,35.71,,,,,
3525,01/31/22 10:00:00 PM,3.75,35.74,,,,,
3526,01/31/22 10:30:00 PM,3.72,35.71,,,,,
3527,01/31/22 11:00:00 PM,3.75,35.71,,,,,
3528,01/31/22 11:30:00 PM,3.71,35.78,,,,,
3529,02/01/22 12:00:00 AM,3.68,35.74,,,,,
3530,02/01/22 12:30:00 AM,3.69,35.78,,,,,
3531,02/01/22 01:00:00 AM,3.64,35.78,,,,,
3532,02/01/22 01:30:00 AM,3.73,35.74,,,,,
3533,02/01/22 02:00:00 AM,3.59,35.82,,,,,
3534,02/01/22 02:30:00 AM,3.67,35.74,,,,,
3535,02/01/22 03:00:00 AM,3.59,35.82,,,,,
3536,02/01/22 03:30:00 AM,3.69,35.78,,,,,
3537,02/01/22 04:00:00 AM,3.58,35.74,,,,,
3538,02/01/22 04:30:00 AM,3.53,35.85,,,,,
3539,02/01/22 05:00:00 AM,3.72,35.78,,,,,
3540,02/01/22 05:30:00 AM,3.62,35.82,,,,,
3541,02/01/22 06:00:00 AM,3.67,35.78,,,,,
3542,02/01/22 06:30:00 AM,3.71,35.82,,,,,
3543,02/01/22 07:00:00 AM,3.68,35.78,,,,,
3544,02/01/22 07:30:00 AM,3.76,35.78,,,,,
3545,02/01/22 08:00:00 AM,3.81,35.78,,,,,
3546,02/01/22 08:30:00 AM,3.86,35.74,,,,,
3547,02/01/22 09:00:00 AM,3.88,35.78,,,,,
3548,02/01/22 09:30:00 AM,3.81,35.82,,,,,
3549,02/01/22 10:00:00 AM,3.88,35.74,,,,,
3550,02/01/22 10:30:00 AM,3.82,35.78,,,,,
3551,02/01/22 11:00:00 AM,3.88,35.74,,,,,
3552,02/01/22 11:30:00 AM,3.87,35.74,,,,,
3553,02/01/22 12:00:00 PM,3.85,35.74,,,,,
3554,02/01/22 12:30:00 PM,3.87,35.74,,,,,
3555,02/01/22 01:00:00 PM,3.78,35.74,,,,,
3556,02/01/22 01:30:00 PM,3.79,35.71,,,,,
3557,02/01/22 02:00:00 PM,3.82,35.71,,,,,
3558,02/01/22 02:30:00 PM,3.82,35.67,,,,,
3559,02/01/22 03:00:00 PM,3.84,35.67,,,,,
3560,02/01/22 03:30:00 PM,3.70,35.74,,,,,
3561,02/01/22 04:00:00 PM,3.75,35.71,,,,,
3562,02/01/22 04:30:00 PM,3.76,35.71,,,,,
3563,02/01/22 05:00:00 PM,3.73,35.67,,,,,
3564,02/01/22 05:30:00 PM,3.68,35.67,,,,,
3565,02/01/22 06:00:00 PM,3.61,35.74,,,,,
3566,02/01/22 06:30:00 PM,3.80,35.67,,,,,
3567,02/01/22 07:00:00 PM,3.72,35.67,,,,,
3568,02/01/22 07:30:00 PM,3.68,35.71,,,,,
3569,02/01/22 08:00:00 PM,3.69,35.71,,,,,
3570,02/01/22 08:30:00 PM,3.78,35.64,,,,,
3571,02/01/22 09:00:00 PM,3.75,35.67,,,,,
3572,02/01/22 09:30:00 PM,3.76,35.64,,,,,
3573,02/01/22 10:00:00 PM,3.78,35.64,,,,,
3574,02/01/22 10:30:00 PM,3.71,35.64,,,,,
3575,02/01/22 11:00:00 PM,3.66,35.67,,,,,
3576,02/01/22 11:30:00 PM,3.67,35.67,,,,,
3577,02/02/22 12:00:00 AM,3.68,35.64,,,,,
3578,02/02/22 12:30:00 AM,3.68,35.67,,,,,
