"Plot Title: 11009653"
"#","Date Time, GMT-06:00","DO conc, mg/L (LGR S/N: 11009653, SEN S/N: 11009653, LBL: DO)","Temp, °F (LGR S/N: 11009653, SEN S/N: 11009653, LBL: Temp)","Coupler Detached (LGR S/N: 11009653)","Coupler Attached (LGR S/N: 11009653)","Host Connected (LGR S/N: 11009653)","Stopped (LGR S/N: 11009653)","End Of File (LGR S/N: 11009653)"
3338,01/28/22 12:30:00 AM,7.68,34.45,,,,,
3339,01/28/22 01:00:00 AM,7.74,34.52,,,,,
3340,01/28/22 01:30:00 AM,7.70,34.48,,,,,
3341,01/28/22 02:00:00 AM,7.71,34.45,,,,,
3342,01/28/22 02:30:00 AM,7.72,34.52,,,,,
3343,01/28/22 03:00:00 AM,7.59,34.45,,,,,
3344,01/28/22 03:30:00 AM,7.58,34.48,,,,,
3345,01/28/22 04:00:00 AM,7.66,34.48,,,,,
3346,01/28/22 04:30:00 AM,7.58,34.52,,,,,
3347,01/28/22 05:00:00 AM,7.55,34.48,,,,,
3348,01/28/22 05:30:00 AM,7.57,34.52,,,,,
3349,01/28/22 06:00:00 AM,7.57,34.45,,,,,
3350,01/28/22 06:30:00 AM,7.49,34.52,,,,,
3351,01/28/22 07:00:00 AM,7.54,34.52,,,,,
3352,01/28/22 07:30:00 AM,7.49,34.59,,,,,
3353,01/28/22 08:00:00 AM,7.59,34.56,,,,,
3354,01/28/22 08:30:00 AM,7.57,34.52,,,,,
3355,01/28/22 09:00:00 AM,7.68,34.56,,,,,
3356,01/28/22 09:30:00 AM,7.62,34.59,,,,,
3357,01/28/22 10:00:00 AM,7.64,34.56,,,,,
3358,01/28/22 10:30:00 AM,7.64,34.59,,,,,
3359,01/28/22 11:00:00 AM,7.66,34.59,,,,,
3360,01/28/22 11:30:00 AM,7.66,34.56,,,,,
3361,01/28/22 12:00:00 PM,7.68,34.59,,,,,
3362,01/28/22 12:30:00 PM,7.65,34.56,,,,,
3363,01/28/22 01:00:00 PM,7.71,34.56,,,,,
3364,01/28/22 01:30:00 PM,7.72,34.52,,,,,
3365,01/28/22 02:00:00 PM,7.70,34.52,,,,,
3366,01/28/22 02:30:00 PM,7.72,34.52,,,,,
3367,01/28/22 03:00:00 PM,7.74,34.52,,,,,
3368,01/28/22 03:30:00 PM,7.77,34.52,,,,,
3369,01/28/22 04:00:00 PM,7.74,34.56,,,,,
3370,01/28/22 04:30:00 PM,7.72,34.56,,,,,
3371,01/28/22 05:00:00 PM,7.73,34.52,,,,,
3372,01/28/22 05:30:00 PM,7.72,34.52,,,,,
3373,01/28/22 06:00:00 PM,7.71,34.52,,,,,
3374,01/28/22 06:30:00 PM,7.71,34.52,,,,,
3375,01/28/22 07:00:00 PM,7.66,34.48,,,,,
3376,01/28/22 07:30:00 PM,7.61,34.52,,,,,
3377,01/28/22 08:00:00 PM,7.61,34.52,,,,,
3378,01/28/22 08:30:00 PM,7.57,34.52,,,,,
3379,01/28/22 09:00:00 PM,7.56,34.48,,,,,
3380,01/28/22 09:30:00 PM,7.66,34.52,,,,,
3381,01/28/22 10:00:00 PM,7.64,34.45,,,,,
3382,01/28/22 10:30:00 PM,7.66,34.52,,,,,
3383,01/28/22 11:00:00 PM,7.59,34.52,,,,,
3384,01/28/22 11:30:00 PM,7.66,34.52,,,,,
3385,01/29/22 12:00:00 AM,7.59,34.52,,,,,
3386,01/29/22 12:30:00 AM,7.54,34.52,,,,,
3387,01/29/22 01:00:00 AM,7.58,34.56,,,,,
3388,01/29/22 01:30:00 AM,7.56,34.56,,,,,
3389,01/29/22 02:00:00 AM,7.56,34.56,,,,,
3390,01/29/22 02:30:00 AM,7.44,34.59,,,,,
3391,01/29/22 03:00:00 AM,7.44,34.59,,,,,
3392,01/29/22 03:30:00 AM,7.47,34.56,,,,,
3393,01/29/22 04:00:00 AM,7.44,34.59,,,,,
3394,01/29/22 04:30:00 AM,7.45,34.59,,,,,
3395,01/29/22 05:00:00 AM,7.46,34.59,,,,,
3396,01/29/22 05:30:00 AM,7.38,34.63,,,,,
3397,01/29/22 06:00:00 AM,7.36,34.59,,,,,
3398,01/29/22 06:30:00 AM,7.36,34.59,,,,,
3399,01/29/22 07:00:00 AM,7.33,34.63,,,,,
3400,01/29/22 07:30:00 AM,7.39,34.66,,,,,
3401,01/29/22 08:00:00 AM,7.37,34.66,,,,,
3402,01/29/22 08:30:00 AM,7.36,34.66,,,,,
3403,01/29/22 09:00:00 AM,7.39,34.66,,,,,
3404,01/29/22 09:30:00 AM,7.42,34.66,,,,,
3405,01/29/22 10:00:00 AM,7.43,34.66,,,,,
3406,01/29/22 10:30:00 AM,7.43,34.63,,,,,
3407,01/29/22 11:00:00 AM,7.42,34.70,,,,,
3408,01/29/22 11:30:00 AM,7.43,34.66,,,,,
3409,01/29/22 12:00:00 PM,7.43,34.66,,,,,
3410,01/29/22 12:30:00 PM,7.46,34.66,,,,,
3411,01/29/22 01:00:00 PM,7.46,34.63,,,,,
3412,01/29/22 01:30:00 PM,7.49,34.59,,,,,
3413,01/29/22 02:00:00 PM,7.53,34.59,,,,,
3414,01/29/22 02:30:00 PM,7.51,34.48,,,,,
3415,01/29/22 03:00:00 PM,7.56,34.56,,,,,
3416,01/29/22 03:30:00 PM,7.49,34.59,,,,,
3417,01/29/22 04:00:00 PM,7.47,34.59,,,,,
3418,01/29/22 04:30:00 PM,7.49,34.56,,,,,
3419,01/29/22 05:00:00 PM,7.51,34.52,,,,,
3420,01/29/22 05:30:00 PM,7.63,34.56,,,,,
3421,01/29/22 06:00:00 PM,7.55,34.59,,,,,
3422,01/29/22 06:30:00 PM,7.48,34.59,,,,,
3423,01/29/22 07:00:00 PM,7.45,34.63,,,,,
3424,01/29/22 07:30:00 PM,7.45,34.59,,,,,
3425,01/29/22 08:00:00 PM,7.45,34.56,,,,,
3426,01/29/22 08:30:00 PM,7.47,34.52,,,,,
3427,01/29/22 09:00:00 PM,7.51,34.52,,,,,
3428,01/29/22 09:30:00 PM,7.56,34.52,,,,,
3429,01/29/22 10:00:00 PM,7.55,34.52,,,,,
3430,01/29/22 10:30:00 PM,7.57,34.52,,,,,
3431,01/29/22 11:00:00 PM,7.58,34.48,,,,,
3432,01/29/22 11:30:00 PM,7.55,34.52,,,,,
3433,01/30/22 12:00:00 AM,7.53,34.52,,,,,
3434,01/30/22 12:30:00 AM,7.55,34.48,,,,,
3435,01/30/22 01:00:00 AM,7.52,34.48,,,,,
3436,01/30/22 01:30:00 AM,7.47,34.56,,,,,
3437,01/30/22 02:00:00 AM,7.49,34.52,,,,,
3438,01/30/22 02:30:00 AM,7.43,34.52,,,,,
3439,01/30/22 03:00:00 AM,7.43,34.52,,,,,
3440,01/30/22 03:30:00 AM,7.35,34.52,,,,,
3441,01/30/22 04:00:00 AM,7.38,34.52,,,,,
3442,01/30/22 04:30:00 AM,7.43,34.48,,,,,
3443,01/30/22 05:00:00 AM,7.38,34.52,,,,,
3444,01/30/22 05:30:00 AM,7.33,34.56,,,,,
3445,01/30/22 06:00:00 AM,7.34,34.52,,,,,
3446,01/30/22 06:30:00 AM,7.30,34.52,,,,,
3447,01/30/22 07:00:00 AM,7.28,34.52,,,,,
3448,01/30/22 07:30:00 AM,7.36,34.52,,,,,
3449,01/30/22 08:00:00 AM,7.39,34.52,,,,,
3450,01/30/22 08:30:00 AM,7.31,34.52,,,,,
3451,01/30/22 09:00:00 AM,7.34,34.56,,,,,
3452,01/30/22 09:30:00 AM,7.31,34.56,,,,,
3453,01/30/22 10:00:00 AM,7.31,34.59,,,,,
3454,01/30/22 10:30:00 AM,7.29,34.56,,,,,
3455,01/30/22 11:00:00 AM,7.29,34.59,,,,,
3456,01/30/22 11:30:00 AM,7.26,34.63,,,,,
3457,01/30/22 12:00:00 PM,7.26,34.56,,,,,
3458,01/30/22 12:30:00 PM,7.31,34.56,,,,,
3459,01/30/22 01:00:00 PM,7.30,34.56,,,,,
3460,01/30/22 01:30:00 PM,7.40,34.52,,,,,
3461,01/30/22 02:00:00 PM,7.36,34.52,,,,,
3462,01/30/22 02:30:00 PM,7.31,34.56,,,,,
3463,01/30/22 03:00:00 PM,7.34,34.52,,,,,
3464,01/30/22 03:30:00 PM,7.49,34.48,,,,,
3465,01/30/22 04:00:00 PM,7.53,34.38,,,,,
3466,01/30/22 04:30:00 PM,7.51,34.45,,,,,
3467,01/30/22 05:00:00 PM,7.47,34.45,,,,,
3468,01/30/22 05:30:00 PM,7.48,34.41,,,,,
3469,01/30/22 06:00:00 PM,7.49,34.41,,,,,
3470,01/30/22 06:30:00 PM,7.54,34.45,,,,,
3471,01/30/22 07:00:00 PM,7.52,34.41,,,,,
3472,01/30/22 07:30:00 PM,7.52,34.41,,,,,
3473,01/30/22 08:00:00 PM,7.49,34.45,,,,,
3474,01/30/22 08:30:00 PM,7.49,34.41,,,,,
3475,01/30/22 09:00:00 PM,7.57,34.41,,,,,
3476,01/30/22 09:30:00 PM,7.54,34.45,,,,,
3477,01/30/22 10:00:00 PM,7.76,34.41,,,,,
3478,01/30/22 10:30:00 PM,7.67,34.41,,,,,
3479,01/30/22 11:00:00 PM,7.56,34.41,,,,,
3480,01/30/22 11:30:00 PM,7.56,34.45,,,,,
3481,01/31/22 12:00:00 AM,7.58,34.41,,,,,
3482,01/31/22 12:30:00 AM,7.51,34.41,,,,,
3483,01/31/22 01:00:00 AM,7.53,34.45,,,,,
3484,01/31/22 01:30:00 AM,7.45,34.45,,,,,
3485,01/31/22 02:00:00 AM,7.45,34.45,,,,,
3486,01/31/22 02:30:00 AM,7.65,34.45,,,,,
3487,01/31/22 03:00:00 AM,7.53,34.45,,,,,
3488,01/31/22 03:30:00 AM,7.48,34.48,,,,,
3489,01/31/22 04:00:00 AM,7.49,34.45,,,,,
3490,01/31/22 04:30:00 AM,7.53,34.45,,,,,
3491,01/31/22 05:00:00 AM,7.51,34.48,,,,,
3492,01/31/22 05:30:00 AM,7.45,34.48,,,,,
3493,01/31/22 06:00:00 AM,7.47,34.45,,,,,
3494,01/31/22 06:30:00 AM,7.54,34.48,,,,,
3495,01/31/22 07:00:00 AM,7.49,34.56,,,,,
3496,01/31/22 07:30:00 AM,7.53,34.52,,,,,
3497,01/31/22 08:00:00 AM,7.53,34.45,,,,,
3498,01/31/22 08:30:00 AM,7.64,34.45,,,,,
3499,01/31/22 09:00:00 AM,7.62,34.45,,,,,
3500,01/31/22 09:30:00 AM,7.62,34.48,,,,,
3501,01/31/22 10:00:00 AM,7.58,34.48,,,,,
3502,01/31/22 10:30:00 AM,7.56,34.45,,,,,
3503,01/31/22 11:00:00 AM,7.54,34.48,,,,,
3504,01/31/22 11:30:00 AM,7.55,34.45,,,,,
3505,01/31/22 12:00:00 PM,7.55,34.48,,,,,
3506,01/31/22 12:30:00 PM,7.52,34.48,,,,,
3507,01/31/22 01:00:00 PM,7.53,34.45,,,,,
3508,01/31/22 01:30:00 PM,7.56,34.48,,,,,
3509,01/31/22 02:00:00 PM,7.56,34.48,,,,,
3510,01/31/22 02:30:00 PM,7.56,34.48,,,,,
3511,01/31/22 03:00:00 PM,7.54,34.45,,,,,
3512,01/31/22 03:30:00 PM,7.55,34.45,,,,,
3513,01/31/22 04:00:00 PM,7.59,34.34,,,,,
3514,01/31/22 04:30:00 PM,7.67,34.38,,,,,
3515,01/31/22 05:00:00 PM,7.71,34.34,,,,,
3516,01/31/22 05:30:00 PM,7.74,34.41,,,,,
3517,01/31/22 06:00:00 PM,7.64,34.41,,,,,
3518,01/31/22 06:30:00 PM,7.63,34.45,,,,,
3519,01/31/22 07:00:00 PM,7.64,34.41,,,,,
3520,01/31/22 07:30:00 PM,7.62,34.45,,,,,
3521,01/31/22 08:00:00 PM,7.59,34.45,,,,,
3522,01/31/22 08:30:00 PM,7.59,34.41,,,,,
3523,01/31/22 09:00:00 PM,7.62,34.41,,,,,
3524,01/31/22 09:30:00 PM,7.65,34.38,,,,,
3525,01/31/22 10:00:00 PM,7.65,34.41,,,,,
3526,01/31/22 10:30:00 PM,7.64,34.41,,,,,
3527,01/31/22 11:00:00 PM,7.59,34.45,,,,,
3528,01/31/22 11:30:00 PM,7.58,34.45,,,,,
3529,02/01/22 12:00:00 AM,7.61,34.45,,,,,
3530,02/01/22 12:30:00 AM,7.63,34.38,,,,,
3531,02/01/22 01:00:00 AM,7.67,34.41,,,,,
3532,02/01/22 01:30:00 AM,7.59,34.41,,,,,
3533,02/01/22 02:00:00 AM,7.86,34.41,,,,,
3534,02/01/22 02:30:00 AM,7.67,34.45,,,,,
3535,02/01/22 03:00:00 AM,7.56,34.48,,,,,
3536,02/01/22 03:30:00 AM,7.49,34.52,,,,,
3537,02/01/22 04:00:00 AM,7.56,34.45,,,,,
3538,02/01/22 04:30:00 AM,7.47,34.52,,,,,
3539,02/01/22 05:00:00 AM,7.42,34.56,,,,,
3540,02/01/22 05:30:00 AM,7.45,34.56,,,,,
3541,02/01/22 06:00:00 AM,7.49,34.52,,,,,
3542,02/01/22 06:30:00 AM,7.45,34.48,,,,,
3543,02/01/22 07:00:00 AM,7.45,34.56,,,,,
3544,02/01/22 07:30:00 AM,7.44,34.56,,,,,
3545,02/01/22 08:00:00 AM,7.46,34.52,,,,,
3546,02/01/22 08:30:00 AM,7.48,34.56,,,,,
3547,02/01/22 09:00:00 AM,7.57,34.52,,,,,
3548,02/01/22 09:30:00 AM,7.65,34.45,,,,,
3549,02/01/22 10:00:00 AM,7.64,34.48,,,,,
3550,02/01/22 10:30:00 AM,7.71,34.48,,,,,
3551,02/01/22 11:00:00 AM,7.63,34.52,,,,,
3552,02/01/22 11:30:00 AM,7.66,34.48,,,,,
3553,02/01/22 12:00:00 PM,7.67,34.52,,,,,
3554,02/01/22 12:30:00 PM,7.61,34.52,,,,,
3555,02/01/22 01:00:00 PM,7.64,34.48,,,,,
3556,02/01/22 01:30:00 PM,7.68,34.45,,,,,
3557,02/01/22 02:00:00 PM,7.74,34.45,,,,,
3558,02/01/22 02:30:00 PM,7.77,34.45,,,,,
3559,02/01/22 03:00:00 PM,7.80,34.41,,,,,
3560,02/01/22 03:30:00 PM,7.90,34.41,,,,,
3561,02/01/22 04:00:00 PM,8.02,34.34,,,,,
3562,02/01/22 04:30:00 PM,7.99,34.30,,,,,
3563,02/01/22 05:00:00 PM,8.02,34.34,,,,,
3564,02/01/22 05:30:00 PM,8.09,34.34,,,,,
3565,02/01/22 06:00:00 PM,7.98,34.34,,,,,
3566,02/01/22 06:30:00 PM,7.93,34.38,,,,,
3567,02/01/22 07:00:00 PM,7.92,34.38,,,,,
3568,02/01/22 07:30:00 PM,8.01,34.38,,,,,
3569,02/01/22 08:00:00 PM,7.97,34.38,,,,,
3570,02/01/22 08:30:00 PM,7.99,34.38,,,,,
3571,02/01/22 09:00:00 PM,7.95,34.38,,,,,
3572,02/01/22 09:30:00 PM,7.95,34.38,,,,,
3573,02/01/22 10:00:00 PM,7.98,34.38,,,,,
3574,02/01/22 10:30:00 PM,8.07,34.34,,,,,
3575,02/01/22 11:00:00 PM,7.97,34.38,,,,,
3576,02/01/22 11:30:00 PM,8.04,34.34,,,,,
3577,02/02/22 12:00:00 AM,8.01,34.38,,,,,
3578,02/02/22 12:30:00 AM,7.98,34.34,,,,,
3579,02/02/22 01:00:00 AM,8.02,34.30,,,,,
3580,02/02/22 01:30:00 AM,8.02,34.30,,,,,
3581,02/02/22 02:00:00 AM,7.98,34.34,,,,,
3582,02/02/22 02:30:00 AM,8.07,34.30,,,,,
3583,02/02/22 03:00:00 AM,8.25,34.30,,,,,
3584,02/02/22 03:30:00 AM,8.14,34.30,,,,,
3585,02/02/22 04:00:00 AM,8.21,34.23,,,,,
3586,02/02/22 04:30:00 AM,8.11,34.34,,,,,
3587,02/02/22 05:00:00 AM,8.14,34.27,,,,,
3588,02/02/22 05:30:00 AM,8.08,34.34,,,,,
3589,02/02/22 06:00:00 AM,8.10,34.34,,,,,
3590,02/02/22 06:30:00 AM,8.11,34.30,,,,,
3591,02/02/22 07:00:00 AM,8.05,34.34,,,,,
3592,02/02/22 07:30:00 AM,7.94,34.38,,,,,
3593,02/02/22 08:00:00 AM,8.02,34.30,,,,,
3594,02/02/22 08:30:00 AM,8.05,34.34,,,,,
3595,02/02/22 09:00:00 AM,8.04,34.30,,,,,
3596,02/02/22 09:30:00 AM,8.05,34.38,,,,,
3597,02/02/22 10:00:00 AM,8.04,34.38,,,,,
3598,02/02/22 10:30:00 AM,8.01,34.38,,,,,
3599,02/02/22 11:00:00 AM,8.00,34.34,,,,,
3600,02/02/22 11:30:00 AM,8.01,34.41,,,,,
3601,02/02/22 12:00:00 PM,7.97,34.41,,,,,
3602,02/02/22 12:30:00 PM,7.97,34.38,,,,,
3603,02/02/22 01:00:00 PM,7.97,34.34,,,,,
3604,02/02/22 01:30:00 PM,7.97,34.34,,,,,
3605,02/02/22 02:00:00 PM,7.97,34.34,,,,,
3606,02/02/22 02:30:00 PM,8.07,34.30,,,,,
3607,02/02/22 03:00:00 PM,8.08,34.30,,,,,
3608,02/02/22 03:30:00 PM,8.12,34.30,,,,,
3609,02/02/22 04:00:00 PM,8.16,34.27,,,,,
3610,02/02/22 04:30:00 PM,8.13,34.30,,,,,
3611,02/02/22 05:00:00 PM,8.11,34.30,,,,,
3612,02/02/22 05:30:00 PM,8.11,34.30,,,,,
3613,02/02/22 06:00:00 PM,8.08,34.30,,,,,
3614,02/02/22 06:30:00 PM,8.11,34.27,,,,,
3615,02/02/22 07:00:00 PM,8.14,34.27,,,,,
3616,02/02/22 07:30:00 PM,8.18,34.27,,,,,
3617,02/02/22 08:00:00 PM,8.20,34.30,,,,,
3618,02/02/22 08:30:00 PM,8.13,34.27,,,,,
3619,02/02/22 09:00:00 PM,8.13,34.30,,,,,
3620,02/02/22 09:30:00 PM,8.13,34.30,,,,,
3621,02/02/22 10:00:00 PM,8.05,34.34,,,,,
3622,02/02/22 10:30:00 PM,8.07,34.34,,,,,
3623,02/02/22 11:00:00 PM,8.05,34.34,,,,,
3624,02/02/22 11:30:00 PM,8.05,34.34,,,,,
3625,02/03/22 12:00:00 AM,8.00,34.38,,,,,
3626,02/03/22 12:30:00 AM,7.97,34.38,,,,,
3627,02/03/22 01:00:00 AM,8.03,34.38,,,,,
3628,02/03/22 01:30:00 AM,7.97,34.38,,,,,
3629,02/03/22 02:00:00 AM,7.94,34.38,,,,,
3630,02/03/22 02:30:00 AM,7.90,34.38,,,,,
3631,02/03/22 03:00:00 AM,7.88,34.41,,,,,
3632,02/03/22 03:30:00 AM,7.88,34.41,,,,,
3633,02/03/22 04:00:00 AM,7.83,34.41,,,,,
3634,02/03/22 04:30:00 AM,7.83,34.45,,,,,
3635,02/03/22 05:00:00 AM,7.82,34.41,,,,,
3636,02/03/22 05:30:00 AM,7.75,34.41,,,,,
3637,02/03/22 06:00:00 AM,7.80,34.45,,,,,
3638,02/03/22 06:30:00 AM,7.72,34.45,,,,,
3639,02/03/22 07:00:00 AM,7.75,34.48,,,,,
3640,02/03/22 07:30:00 AM,7.67,34.48,,,,,
3641,02/03/22 08:00:00 AM,7.80,34.45,,,,,
3642,02/03/22 08:30:00 AM,7.74,34.52,,,,,
3643,02/03/22 09:00:00 AM,7.77,34.56,,,,,
3644,02/03/22 09:30:00 AM,7.74,34.56,,,,,
3645,02/03/22 10:00:00 AM,7.73,34.52,,,,,
3646,02/03/22 10:30:00 AM,7.72,34.56,,,,,
3647,02/03/22 11:00:00 AM,7.70,34.56,,,,,
3648,02/03/22 11:30:00 AM,7.72,34.56,,,,,
3649,02/03/22 12:00:00 PM,7.72,34.56,,,,,
3650,02/03/22 12:30:00 PM,7.71,34.56,,,,,
3651,02/03/22 01:00:00 PM,7.73,34.52,,,,,
3652,02/03/22 01:30:00 PM,7.68,34.52,,,,,
3653,02/03/22 02:00:00 PM,7.70,34.48,,,,,
3654,02/03/22 02:30:00 PM,7.74,34.45,,,,,
3655,02/03/22 03:00:00 PM,7.76,34.45,,,,,
3656,02/03/22 03:30:00 PM,7.75,34.45,,,,,
3657,02/03/22 04:00:00 PM,7.76,34.48,,,,,
3658,02/03/22 04:30:00 PM,7.70,34.52,,,,,
3659,02/03/22 05:00:00 PM,7.72,34.52,,,,,
3660,02/03/22 05:30:00 PM,7.73,34.52,,,,,
3661,02/03/22 06:00:00 PM,7.65,34.52,,,,,
3662,02/03/22 06:30:00 PM,7.62,34.52,,,,,
3663,02/03/22 07:00:00 PM,7.64,34.52,,,,,
3664,02/03/22 07:30:00 PM,7.57,34.59,,,,,
3665,02/03/22 08:00:00 PM,7.56,34.56,,,,,
3666,02/03/22 08:30:00 PM,7.66,34.52,,,,,
3667,02/03/22 09:00:00 PM,7.66,34.52,,,,,
3668,02/03/22 09:30:00 PM,7.76,34.48,,,,,
3669,02/03/22 10:00:00 PM,7.71,34.52,,,,,
3670,02/03/22 10:30:00 PM,7.71,34.48,,,,,
3671,02/03/22 11:00:00 PM,7.73,34.52,,,,,
3672,02/03/22 11:30:00 PM,7.67,34.52,,,,,
3673,02/04/22 12:00:00 AM,7.72,34.48,,,,,
3674,02/04/22 12:30:00 AM,7.59,34.52,,,,,
3675,02/04/22 01:00:00 AM,7.68,34.48,,,,,
3676,02/04/22 01:30:00 AM,7.54,34.52,,,,,
3677,02/04/22 02:00:00 AM,7.67,34.52,,,,,
3678,02/04/22 02:30:00 AM,7.47,34.56,,,,,
3679,02/04/22 03:00:00 AM,7.49,34.52,,,,,
3680,02/04/22 03:30:00 AM,7.56,34.52,,,,,
3681,02/04/22 04:00:00 AM,7.48,34.56,,,,,
3682,02/04/22 04:30:00 AM,7.49,34.52,,,,,
3683,02/04/22 05:00:00 AM,7.49,34.52,,,,,
3684,02/04/22 05:30:00 AM,7.61,34.52,,,,,
3685,02/04/22 06:00:00 AM,7.48,34.52,,,,,
3686,02/04/22 06:30:00 AM,7.47,34.56,,,,,
3687,02/04/22 07:00:00 AM,7.63,34.56,,,,,
3688,02/04/22 07:30:00 AM,7.64,34.48,,,,,
3689,02/04/22 08:00:00 AM,7.70,34.48,,,,,
3690,02/04/22 08:30:00 AM,7.67,34.48,,,,,
3691,02/04/22 09:00:00 AM,7.76,34.52,,,,,
3692,02/04/22 09:30:00 AM,7.77,34.48,,,,,
3693,02/04/22 10:00:00 AM,7.81,34.45,,,,,
3694,02/04/22 10:30:00 AM,7.84,34.45,,,,,
3695,02/04/22 11:00:00 AM,7.76,34.52,,,,,
3696,02/04/22 11:30:00 AM,7.76,34.52,,,,,
3697,02/04/22 12:00:00 PM,7.75,34.52,,,,,
3698,02/04/22 12:30:00 PM,7.91,34.52,,,,,
3699,02/04/22 01:00:00 PM,7.82,34.52,,,,,
3700,02/04/22 01:30:00 PM,7.85,34.52,,,,,
3701,02/04/22 02:00:00 PM,7.79,34.52,,,,,
3702,02/04/22 02:30:00 PM,7.77,34.48,,,,,
3703,02/04/22 03:00:00 PM,7.85,34.48,,,,,
3704,02/04/22 03:30:00 PM,7.86,34.48,,,,,
3705,02/04/22 04:00:00 PM,8.07,34.45,,,,,
3706,02/04/22 04:30:00 PM,8.04,34.45,,,,,
3707,02/04/22 05:00:00 PM,7.99,34.45,,,,,
3708,02/04/22 05:30:00 PM,7.95,34.45,,,,,
3709,02/04/22 06:00:00 PM,7.95,34.48,,,,,
3710,02/04/22 06:30:00 PM,7.94,34.48,,,,,
3711,02/04/22 07:00:00 PM,7.94,34.48,,,,,
3712,02/04/22 07:30:00 PM,7.93,34.48,,,,,
3713,02/04/22 08:00:00 PM,7.99,34.45,,,,,
3714,02/04/22 08:30:00 PM,8.04,34.45,,,,,
3715,02/04/22 09:00:00 PM,8.00,34.45,,,,,
3716,02/04/22 09:30:00 PM,8.04,34.45,,,,,
3717,02/04/22 10:00:00 PM,8.05,34.48,,,,,
3718,02/04/22 10:30:00 PM,8.05,34.45,,,,,
3719,02/04/22 11:00:00 PM,8.12,34.41,,,,,
3720,02/04/22 11:30:00 PM,8.00,34.45,,,,,
3721,02/05/22 12:00:00 AM,7.99,34.45,,,,,
3722,02/05/22 12:30:00 AM,7.91,34.45,,,,,
3723,02/05/22 01:00:00 AM,7.86,34.48,,,,,
3724,02/05/22 01:30:00 AM,7.85,34.48,,,,,
3725,02/05/22 02:00:00 AM,7.85,34.52,,,,,
3726,02/05/22 02:30:00 AM,7.90,34.48,,,,,
3727,02/05/22 03:00:00 AM,7.85,34.52,,,,,
3728,02/05/22 03:30:00 AM,7.83,34.52,,,,,
3729,02/05/22 04:00:00 AM,7.76,34.52,,,,,
3730,02/05/22 04:30:00 AM,7.77,34.52,,,,,
3731,02/05/22 05:00:00 AM,7.89,34.48,,,,,
3732,02/05/22 05:30:00 AM,7.91,34.52,,,,,
3733,02/05/22 06:00:00 AM,7.81,34.52,,,,,
3734,02/05/22 06:30:00 AM,7.79,34.52,,,,,
3735,02/05/22 07:00:00 AM,7.88,34.52,,,,,
3736,02/05/22 07:30:00 AM,7.88,34.48,,,,,
3737,02/05/22 08:00:00 AM,7.91,34.52,,,,,
3738,02/05/22 08:30:00 AM,7.99,34.52,,,,,
3739,02/05/22 09:00:00 AM,8.10,34.48,,,,,
3740,02/05/22 09:30:00 AM,7.99,34.52,,,,,
3741,02/05/22 10:00:00 AM,8.02,34.48,,,,,
3742,02/05/22 10:30:00 AM,8.07,34.48,,,,,
3743,02/05/22 11:00:00 AM,8.03,34.52,,,,,
3744,02/05/22 11:30:00 AM,8.01,34.52,,,,,
3745,02/05/22 12:00:00 PM,8.01,34.48,,,,,
3746,02/05/22 12:30:00 PM,8.07,34.52,,,,,
3747,02/05/22 01:00:00 PM,8.09,34.52,,,,,
3748,02/05/22 01:30:00 PM,8.11,34.48,,,,,
3749,02/05/22 02:00:00 PM,8.16,34.45,,,,,
3750,02/05/22 02:30:00 PM,8.18,34.45,,,,,
3751,02/05/22 03:00:00 PM,8.18,34.45,,,,,
3752,02/05/22 03:30:00 PM,8.20,34.45,,,,,
3753,02/05/22 04:00:00 PM,8.30,34.41,,,,,
3754,02/05/22 04:30:00 PM,8.35,34.38,,,,,
3755,02/05/22 05:00:00 PM,8.39,34.38,,,,,
3756,02/05/22 05:30:00 PM,8.26,34.45,,,,,
3757,02/05/22 06:00:00 PM,8.28,34.41,,,,,
3758,02/05/22 06:30:00 PM,8.28,34.45,,,,,
3759,02/05/22 07:00:00 PM,8.25,34.45,,,,,
3760,02/05/22 07:30:00 PM,8.18,34.48,,,,,
3761,02/05/22 08:00:00 PM,8.17,34.48,,,,,
3762,02/05/22 08:30:00 PM,8.20,34.48,,,,,
3763,02/05/22 09:00:00 PM,8.35,34.45,,,,,
3764,02/05/22 09:30:00 PM,8.30,34.45,,,,,
3765,02/05/22 10:00:00 PM,8.22,34.48,,,,,
3766,02/05/22 10:30:00 PM,8.26,34.48,,,,,
3767,02/05/22 11:00:00 PM,8.20,34.45,,,,,
3768,02/05/22 11:30:00 PM,8.37,34.41,,,,,
3769,02/06/22 12:00:00 AM,8.39,34.48,,,,,
3770,02/06/22 12:30:00 AM,8.20,34.41,,,,,
3771,02/06/22 01:00:00 AM,8.20,34.45,,,,,
3772,02/06/22 01:30:00 AM,8.16,34.45,,,,,
3773,02/06/22 02:00:00 AM,8.12,34.41,,,,,
3774,02/06/22 02:30:00 AM,8.35,34.41,,,,,
3775,02/06/22 03:00:00 AM,8.29,34.48,,,,,
3776,02/06/22 03:30:00 AM,8.27,34.45,,,,,
3777,02/06/22 04:00:00 AM,8.19,34.45,,,,,
3778,02/06/22 04:30:00 AM,8.16,34.52,,,,,
3779,02/06/22 05:00:00 AM,8.13,34.41,,,,,
3780,02/06/22 05:30:00 AM,8.42,34.45,,,,,
3781,02/06/22 06:00:00 AM,8.36,34.41,,,,,
